# ina219-sample started=2026-07-30T14:52:09+1000
# bus=1 addr=0x40 shunt_ohms=0.1
# config=0x399F por_default=0x399F
# hz=10.0 duration_s=150.0 n_expected=1500
# note=label=pulse-burst fw=b958171+dirty
timestamp_ms,bus_mV,shunt_uV,current_mA,ready,overflow
41400,3292,160,1.600,1,0
41500,3292,150,1.500,1,0
41600,3296,160,1.600,1,0
41700,3296,140,1.400,1,0
41800,3292,180,1.800,1,0
41900,3292,160,1.600,1,0
42000,3296,180,1.800,1,0
42100,3292,140,1.400,1,0
42200,3296,170,1.700,1,0
42300,3296,160,1.600,1,0
42400,3300,160,1.600,1,0
42500,3296,170,1.700,1,0
42600,3296,160,1.600,1,0
42700,3296,170,1.700,1,0
42800,3296,170,1.700,1,0
42900,3300,120,1.200,1,0
43000,3296,160,1.600,1,0
43100,3292,190,1.900,1,0
43200,3296,190,1.900,1,0
43300,3300,170,1.700,1,0
43400,3300,190,1.900,1,0
43500,3296,170,1.700,1,0
43600,3296,160,1.600,1,0
43700,3296,130,1.300,1,0
43800,3300,160,1.600,1,0
43900,3300,190,1.900,1,0
44000,3296,190,1.900,1,0
44100,3300,150,1.500,1,0
44200,3296,190,1.900,1,0
44300,3296,160,1.600,1,0
44400,3296,170,1.700,1,0
44500,3300,120,1.200,1,0
44600,3300,160,1.600,1,0
44700,3296,190,1.900,1,0
44800,3296,170,1.700,1,0
44900,3296,160,1.600,1,0
45000,3300,190,1.900,1,0
45100,3300,200,2.000,1,0
45200,3296,160,1.600,1,0
45300,3300,150,1.500,1,0
45400,3296,170,1.700,1,0
45500,3296,180,1.800,1,0
45600,3296,160,1.600,1,0
45700,3296,120,1.200,1,0
45800,3296,190,1.900,1,0
45900,3296,200,2.000,1,0
46000,3296,150,1.500,1,0
46100,3296,160,1.600,1,0
46200,3292,160,1.600,1,0
46300,3296,160,1.600,1,0
46400,3300,180,1.800,1,0
46500,3296,170,1.700,1,0
46600,3292,180,1.800,1,0
46700,3296,190,1.900,1,0
46800,3292,190,1.900,1,0
46900,3292,140,1.400,1,0
47000,3296,210,2.100,1,0
47100,3296,180,1.800,1,0
47200,3292,170,1.700,1,0
47300,3292,140,1.400,1,0
47400,3292,190,1.900,1,0
47500,3292,170,1.700,1,0
47600,3292,180,1.800,1,0
47700,3292,150,1.500,1,0
47800,3296,150,1.500,1,0
47900,3292,170,1.700,1,0
48000,3292,150,1.500,1,0
48100,3292,150,1.500,1,0
48200,3296,170,1.700,1,0
48300,3296,160,1.600,1,0
48400,3292,170,1.700,1,0
48500,3300,170,1.700,1,0
48600,3296,150,1.500,1,0
48700,3292,180,1.800,1,0
48800,3296,170,1.700,1,0
48900,3296,130,1.300,1,0
49000,3300,150,1.500,1,0
49100,3296,160,1.600,1,0
49200,3296,170,1.700,1,0
49300,3292,130,1.300,1,0
49400,3296,140,1.400,1,0
49500,3296,130,1.300,1,0
49600,3296,150,1.500,1,0
49700,3296,170,1.700,1,0
49800,3300,150,1.500,1,0
49900,3300,150,1.500,1,0
50000,3296,170,1.700,1,0
50100,3300,140,1.400,1,0
50200,3296,140,1.400,1,0
50300,3296,130,1.300,1,0
50400,3300,160,1.600,1,0
50500,3300,160,1.600,1,0
50600,3296,160,1.600,1,0
50700,3296,160,1.600,1,0
50800,3296,170,1.700,1,0
50900,3296,120,1.200,1,0
51000,3296,130,1.300,1,0
51100,3296,140,1.400,1,0
51200,3296,130,1.300,1,0
51300,3300,170,1.700,1,0
51400,3296,130,1.300,1,0
51500,3300,140,1.400,1,0
51600,3300,150,1.500,1,0
51700,3300,150,1.500,1,0
51800,3296,150,1.500,1,0
51900,3296,160,1.600,1,0
52000,3300,130,1.300,1,0
52100,3300,150,1.500,1,0
52200,3296,120,1.200,1,0
52300,3300,120,1.200,1,0
52400,3296,140,1.400,1,0
52500,3296,160,1.600,1,0
52600,3296,110,1.100,1,0
52700,3296,120,1.200,1,0
52800,3300,150,1.500,1,0
52900,3296,170,1.700,1,0
53000,3292,140,1.400,1,0
53100,3296,140,1.400,1,0
53200,3296,150,1.500,1,0
53300,3296,160,1.600,1,0
53400,3296,130,1.300,1,0
53500,3292,140,1.400,1,0
53600,3296,160,1.600,1,0
53700,3292,170,1.700,1,0
53800,3292,190,1.900,1,0
53900,3292,160,1.600,1,0
54000,3296,140,1.400,1,0
54100,3292,120,1.200,1,0
54200,3292,140,1.400,1,0
54300,3292,160,1.600,1,0
54400,3296,150,1.500,1,0
54500,3292,160,1.600,1,0
54600,3296,140,1.400,1,0
54700,3296,170,1.700,1,0
54800,3292,130,1.300,1,0
54900,3296,130,1.300,1,0
55000,3296,130,1.300,1,0
55100,3292,150,1.500,1,0
55200,3300,180,1.800,1,0
55300,3296,150,1.500,1,0
55400,3296,150,1.500,1,0
55500,3296,160,1.600,1,0
55600,3296,140,1.400,1,0
55700,3296,170,1.700,1,0
55800,3296,130,1.300,1,0
55900,3296,140,1.400,1,0
56000,3296,130,1.300,1,0
56100,3296,160,1.600,1,0
56200,3300,150,1.500,1,0
56300,3296,170,1.700,1,0
56400,3296,150,1.500,1,0
56500,3296,170,1.700,1,0
56600,3300,140,1.400,1,0
56700,3296,160,1.600,1,0
56800,3300,150,1.500,1,0
56900,3300,120,1.200,1,0
57000,3296,150,1.500,1,0
57100,3296,160,1.600,1,0
57200,3300,150,1.500,1,0
57300,3300,170,1.700,1,0
57400,3300,140,1.400,1,0
57500,3300,160,1.600,1,0
57600,3300,160,1.600,1,0
57700,3300,150,1.500,1,0
57800,3300,150,1.500,1,0
57900,3296,160,1.600,1,0
58000,3300,170,1.700,1,0
58100,3296,160,1.600,1,0
58200,3296,170,1.700,1,0
58300,3300,140,1.400,1,0
58400,3296,160,1.600,1,0
58500,3296,150,1.500,1,0
58600,3300,150,1.500,1,0
58700,3300,130,1.300,1,0
58800,3296,130,1.300,1,0
58900,3296,150,1.500,1,0
59000,3296,140,1.400,1,0
59100,3296,140,1.400,1,0
59200,3296,140,1.400,1,0
59300,3296,130,1.300,1,0
59400,3292,170,1.700,1,0
59500,3292,140,1.400,1,0
59600,3296,130,1.300,1,0
59700,3296,150,1.500,1,0
59800,3296,150,1.500,1,0
59900,3296,160,1.600,1,0
60000,3296,150,1.500,1,0
60100,3292,120,1.200,1,0
60200,3296,110,1.100,1,0
60300,3296,160,1.600,1,0
60400,3292,150,1.500,1,0
60500,3292,160,1.600,1,0
60600,3296,150,1.500,1,0
60700,3296,150,1.500,1,0
60800,3296,170,1.700,1,0
60900,3296,140,1.400,1,0
61000,3292,150,1.500,1,0
61100,3292,160,1.600,1,0
61200,3296,120,1.200,1,0
61300,3296,140,1.400,1,0
61400,3296,160,1.600,1,0
61500,3296,130,1.300,1,0
61600,3296,130,1.300,1,0
61700,3292,170,1.700,1,0
61800,3296,160,1.600,1,0
61900,3300,170,1.700,1,0
62000,3296,150,1.500,1,0
62100,3300,170,1.700,1,0
62200,3300,140,1.400,1,0
62300,3296,140,1.400,1,0
62400,3296,180,1.800,1,0
62500,3300,140,1.400,1,0
62600,3296,150,1.500,1,0
62700,3300,160,1.600,1,0
62800,3300,190,1.900,1,0
62900,3296,140,1.400,1,0
63000,3296,160,1.600,1,0
63100,3296,160,1.600,1,0
63200,3300,160,1.600,1,0
63300,3300,150,1.500,1,0
63400,3300,140,1.400,1,0
63500,3300,170,1.700,1,0
63600,3300,160,1.600,1,0
63700,3296,140,1.400,1,0
63800,3300,150,1.500,1,0
63900,3296,150,1.500,1,0
64000,3296,130,1.300,1,0
64100,3300,140,1.400,1,0
64200,3292,160,1.600,1,0
64300,3300,150,1.500,1,0
64400,3296,140,1.400,1,0
64500,3296,140,1.400,1,0
64600,3300,160,1.600,1,0
64700,3296,130,1.300,1,0
64800,3296,150,1.500,1,0
64900,3296,130,1.300,1,0
65000,3296,160,1.600,1,0
65100,3296,150,1.500,1,0
65200,3296,160,1.600,1,0
65300,3296,130,1.300,1,0
65400,3292,150,1.500,1,0
65500,3296,150,1.500,1,0
65600,3296,150,1.500,1,0
65700,3296,160,1.600,1,0
65800,3292,160,1.600,1,0
65900,3292,150,1.500,1,0
66000,3292,120,1.200,1,0
66100,3296,140,1.400,1,0
66200,3296,150,1.500,1,0
66300,3292,140,1.400,1,0
66400,3296,180,1.800,1,0
66500,3292,150,1.500,1,0
66600,3296,150,1.500,1,0
66700,3296,160,1.600,1,0
66800,3296,150,1.500,1,0
66900,3296,160,1.600,1,0
67000,3296,130,1.300,1,0
67100,3292,150,1.500,1,0
67200,3296,140,1.400,1,0
67300,3296,140,1.400,1,0
67400,3296,150,1.500,1,0
67500,3300,120,1.200,1,0
67600,3296,140,1.400,1,0
67700,3300,130,1.300,1,0
67800,3296,180,1.800,1,0
67900,3300,140,1.400,1,0
68000,3300,150,1.500,1,0
68100,3300,140,1.400,1,0
68200,3296,150,1.500,1,0
68300,3300,140,1.400,1,0
68400,3296,150,1.500,1,0
68500,3296,170,1.700,1,0
68600,3296,160,1.600,1,0
68700,3300,130,1.300,1,0
68800,3296,130,1.300,1,0
68900,3296,160,1.600,1,0
69000,3300,130,1.300,1,0
69100,3300,170,1.700,1,0
69200,3300,120,1.200,1,0
69300,3300,150,1.500,1,0
69400,3296,140,1.400,1,0
69500,3300,140,1.400,1,0
69600,3296,120,1.200,1,0
69700,3296,190,1.900,1,0
69800,3300,140,1.400,1,0
69900,3300,130,1.300,1,0
70000,3296,120,1.200,1,0
70100,3296,160,1.600,1,0
70200,3296,140,1.400,1,0
70300,3300,170,1.700,1,0
70400,3300,200,2.000,1,0
70500,3296,160,1.600,1,0
70600,3296,170,1.700,1,0
70700,3296,150,1.500,1,0
70800,3296,140,1.400,1,0
70900,3296,150,1.500,1,0
71000,3296,170,1.700,1,0
71100,3300,150,1.500,1,0
71200,3292,160,1.600,1,0
71300,3296,140,1.400,1,0
71400,3296,140,1.400,1,0
71500,3296,140,1.400,1,0
71600,3296,170,1.700,1,0
71700,3296,140,1.400,1,0
71800,3296,150,1.500,1,0
71900,3296,130,1.300,1,0
72000,3292,150,1.500,1,0
72100,3296,150,1.500,1,0
72200,3296,150,1.500,1,0
72300,3296,160,1.600,1,0
72400,3296,160,1.600,1,0
72500,3292,160,1.600,1,0
72600,3292,130,1.300,1,0
72700,3296,130,1.300,1,0
72800,3296,160,1.600,1,0
72900,3292,160,1.600,1,0
73000,3296,160,1.600,1,0
73100,3292,160,1.600,1,0
73200,3292,140,1.400,1,0
73300,3296,160,1.600,1,0
73400,3296,140,1.400,1,0
73500,3296,130,1.300,1,0
73600,3296,160,1.600,1,0
73700,3296,150,1.500,1,0
73800,3296,150,1.500,1,0
73900,3296,170,1.700,1,0
74000,3296,130,1.300,1,0
74100,3296,170,1.700,1,0
74200,3300,130,1.300,1,0
74300,3296,140,1.400,1,0
74400,3296,130,1.300,1,0
74500,3300,110,1.100,1,0
74600,3300,140,1.400,1,0
74700,3300,150,1.500,1,0
74800,3300,160,1.600,1,0
74900,3300,140,1.400,1,0
75000,3296,130,1.300,1,0
75100,3296,150,1.500,1,0
75200,3300,150,1.500,1,0
75300,3300,140,1.400,1,0
75400,3296,140,1.400,1,0
75500,3300,130,1.300,1,0
75600,3300,160,1.600,1,0
75700,3296,160,1.600,1,0
75800,3296,160,1.600,1,0
75900,3300,150,1.500,1,0
76000,3296,140,1.400,1,0
76100,3300,130,1.300,1,0
76200,3296,130,1.300,1,0
76300,3296,140,1.400,1,0
76400,3296,160,1.600,1,0
76500,3296,150,1.500,1,0
76600,3296,140,1.400,1,0
76700,3292,140,1.400,1,0
76800,3296,160,1.600,1,0
76900,3296,150,1.500,1,0
77000,3292,160,1.600,1,0
77100,3292,160,1.600,1,0
77200,3292,150,1.500,1,0
77300,3292,160,1.600,1,0
77400,3296,150,1.500,1,0
77500,3296,140,1.400,1,0
77600,3296,150,1.500,1,0
77700,3292,160,1.600,1,0
77800,3296,140,1.400,1,0
77900,3292,140,1.400,1,0
78000,3296,140,1.400,1,0
78100,3296,130,1.300,1,0
78200,3300,150,1.500,1,0
78300,3296,150,1.500,1,0
78400,3296,160,1.600,1,0
78500,3296,140,1.400,1,0
78600,3292,170,1.700,1,0
78700,3292,130,1.300,1,0
78800,3296,140,1.400,1,0
78900,3296,90,0.900,1,0
79000,3292,150,1.500,1,0
79100,3296,140,1.400,1,0
79200,3296,160,1.600,1,0
79300,3292,140,1.400,1,0
79400,3296,150,1.500,1,0
79500,3296,160,1.600,1,0
79600,3296,160,1.600,1,0
79700,3296,150,1.500,1,0
79800,3296,170,1.700,1,0
79900,3300,140,1.400,1,0
80000,3296,130,1.300,1,0
80100,3296,140,1.400,1,0
80200,3300,170,1.700,1,0
80300,3300,180,1.800,1,0
80400,3296,140,1.400,1,0
80500,3296,150,1.500,1,0
80600,3296,140,1.400,1,0
80700,3252,540,5.400,1,0
80800,3296,150,1.500,1,0
80900,3300,150,1.500,1,0
81000,3296,160,1.600,1,0
81100,3296,150,1.500,1,0
81200,3296,150,1.500,1,0
81300,3296,150,1.500,1,0
81400,3296,160,1.600,1,0
81500,3300,170,1.700,1,0
81600,3296,140,1.400,1,0
81700,3300,150,1.500,1,0
81800,3300,130,1.300,1,0
81900,3296,160,1.600,1,0
82000,3296,130,1.300,1,0
82100,3300,170,1.700,1,0
82200,3296,140,1.400,1,0
82300,3296,140,1.400,1,0
82400,3296,160,1.600,1,0
82500,3296,160,1.600,1,0
82600,3300,180,1.800,1,0
82700,3296,140,1.400,1,0
82800,3296,170,1.700,1,0
82900,3296,120,1.200,1,0
83000,3296,150,1.500,1,0
83100,3296,130,1.300,1,0
83200,3296,160,1.600,1,0
83300,3292,160,1.600,1,0
83400,3296,140,1.400,1,0
83500,3296,160,1.600,1,0
83600,3296,140,1.400,1,0
83700,3296,140,1.400,1,0
83800,3296,130,1.300,1,0
